"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FARO","FARO Technologies, Inc.","39.26","636640160","1997","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FARO&selected=FARO",
"FAST","Fastenal Company","64.95","9575643450","1987","Consumer Services","RETAIL: Building Materials","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FAST&selected=FAST",
"FBSS","Fauquier Bankshares, Inc.","13.45","49361500","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FBSS&selected=FBSS",
"FBCM","FBR Capital Markets Corporation","3.64","226972200","2007","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FBCM&selected=FBCM",
"FDML","Federal-Mogul Corporation","25.17","2489438850","n/a","Capital Goods","Auto Parts:O.E.M.","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FDML&selected=FDML",
"FFCO","FedFirst Financial Corporation","14.39","43040490","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FFCO&selected=FFCO",
"FEIC","FEI Company","31.66","1223152440","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FEIC&selected=FEIC",
"FHCO","Female Health Company (The)","4.88","135376080","n/a","Basic Industries","Specialty Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FHCO&selected=FHCO",
"FFDF","FFD Financial Corporation","14.31","14481720","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FFDF&selected=FFDF",
"FTWR","FiberTower Corporation","1.55","77430250","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FTWR&selected=FTWR",
"FSBI","Fidelity Bancorp, Inc.","8.78","26884360","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FSBI&selected=FSBI",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","109.13","185521000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ONEQ&selected=ONEQ",
"LION","Fidelity Southern Corporation","8.18","88147680","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LION&selected=LION",
"FITB","Fifth Third Bancorp","13.8","12665088000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FITB&selected=FITB",
"FITBP","Fifth Third Bancorp","146.125","601012125","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FITBP&selected=FITBP",
"FNGN","Financial Engines, Inc.","27.62","1215169520","2010","Finance","Investment Managers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FNGN&selected=FNGN",
"FISI","Financial Institutions, Inc.","16.78","237638360","1999","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FISI&selected=FISI",
"FNSR","Finisar Corporation","24.96","2237214720","1999","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FNSR&selected=FNSR",
"FABK","First Advantage Bancorp","13.87","64245840","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FABK&selected=FABK",
